fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,idema,nombre_estacion
2023-08-22,3195,"MADRID, RETIRO",MADRID,667,"32,2","0,0","24,7",06:30,"39,7",14:20,15,"1,7","8,1",22:40,"944,3",09,"940,1",18,23.0,45.0,04:00,13.0,13:40,3195,Madrid Retiro
2023-08-23,3195,"MADRID, RETIRO",MADRID,667,"32,3","0,0","25,7",06:10,"38,9",14:20,18,"3,1","8,3",16:00,"942,9",07,"939,2",18,21.0,35.0,02:50,13.0,15:30,3195,Madrid Retiro
2023-08-24,3195,"MADRID, RETIRO",MADRID,667,"31,6","0,0","24,1",06:00,"39,0",14:20,23,"2,2","7,5",14:50,"941,2",07,"938,1",18,23.0,42.0,05:40,11.0,14:40,3195,Madrid Retiro
2023-08-25,3195,"MADRID, RETIRO",MADRID,667,"30,4","0,0","22,9",05:50,"37,8",14:00,24,"2,8","11,4",14:20,"940,5",10,"937,1",16,21.0,43.0,07:10,12.0,13:30,3195,Madrid Retiro
2023-08-26,3195,"MADRID, RETIRO",MADRID,667,"25,7","0,0","19,9",23:59,"31,5",14:50,25,"4,2","15,6",16:10,"938,1",00,"933,0",18,25.0,41.0,23:59,13.0,16:10,3195,Madrid Retiro
2023-08-27,3195,"MADRID, RETIRO",MADRID,667,"20,0","0,0","16,1",06:10,"23,8",13:40,3,"3,9","13,1",07:30,"944,8",23,"934,9",Varias,32.0,53.0,05:20,22.0,17:50,3195,Madrid Retiro
2023-08-28,3195,"MADRID, RETIRO",MADRID,667,"21,2","0,0","15,1",05:50,"27,2",15:30,5,"1,9","6,9",17:50,"944,9",08,"940,4",18,35.0,55.0,Varias,24.0,Varias,3195,Madrid Retiro
2023-08-29,3195,"MADRID, RETIRO",MADRID,667,"23,0","0,0","17,1",06:30,"28,9",14:30,5,"3,3","9,2",17:20,"941,0",00,"936,7",17,38.0,58.0,06:30,25.0,14:20,3195,Madrid Retiro
2023-08-30,3195,"MADRID, RETIRO",MADRID,667,"22,0","0,0","16,2",07:00,"27,8",13:30,6,"1,1","6,7",00:30,"939,3",24,"936,6",16,36.0,55.0,07:20,23.0,16:50,3195,Madrid Retiro
2023-08-31,3195,"MADRID, RETIRO",MADRID,667,"24,4",,"17,4",Varias,"31,4",14:10,99,"0,8","6,4",Varias,"942,1",10,"938,9",18,33.0,56.0,03:50,18.0,16:10,3195,Madrid Retiro
2023-09-01,3195,"MADRID, RETIRO",MADRID,667,"25,0",,"18,4",06:00,"31,6",14:30,27,"2,2","9,4",13:50,"941,0",10,"935,9",Varias,32.0,50.0,06:10,22.0,13:10,3195,Madrid Retiro
2023-09-02,3195,"MADRID, RETIRO",MADRID,667,"19,3",,"15,4",23:59,"23,2",00:00,5,"3,6","11,9",13:40,"939,4",24,"934,7",05,70.0,97.0,23:50,42.0,00:40,3195,Madrid Retiro
2023-09-03,3195,"MADRID, RETIRO",MADRID,667,"18,2",,"15,4",00:00,"20,9",21:20,12,"2,2","9,7",20:50,"938,8",00,"934,1",19,94.0,98.0,Varias,79.0,21:10,3195,Madrid Retiro
2023-09-04,3195,"MADRID, RETIRO",MADRID,667,"19,7",,"16,1",07:10,"23,3",16:40,25,"1,7","10,3",03:50,"940,5",24,"936,2",03,86.0,99.0,Varias,57.0,17:40,3195,Madrid Retiro
2023-09-05,3195,"MADRID, RETIRO",MADRID,667,"22,0",,"16,7",05:40,"27,3",14:10,99,"0,6","5,0",Varias,"942,2",10,"939,6",Varias,69.0,98.0,05:40,43.0,15:10,3195,Madrid Retiro
2023-09-06,3195,"MADRID, RETIRO",MADRID,667,"22,8",,"18,1",06:00,"27,6",14:10,16,"1,4","5,6",12:40,"942,7",10,"940,0",17,70.0,97.0,06:20,39.0,16:00,3195,Madrid Retiro
2023-09-07,3195,"MADRID, RETIRO",MADRID,667,"24,4",,"19,9",06:00,"29,0",14:20,99,"1,4","5,0",Varias,"942,4",10,"940,0",18,63.0,80.0,Varias,40.0,14:20,3195,Madrid Retiro
2023-09-08,3195,"MADRID, RETIRO",MADRID,667,"24,8",,"20,3",06:20,"29,4",14:10,13,"1,4","6,7",22:40,"941,9",10,"938,4",Varias,60.0,93.0,22:00,36.0,14:50,3195,Madrid Retiro
2023-09-09,3195,"MADRID, RETIRO",MADRID,667,"23,4",,"19,3",22:50,"27,4",14:00,12,"1,1","7,2",16:00,"941,7",22,"938,5",02,69.0,94.0,23:30,44.0,14:30,3195,Madrid Retiro
2023-09-10,3195,"MADRID, RETIRO",MADRID,667,"23,7",,"18,5",04:50,"28,9",13:50,99,"1,7","5,3",Varias,"941,8",10,"938,6",Varias,62.0,94.0,19:20,41.0,16:50,3195,Madrid Retiro
2023-09-11,3195,"MADRID, RETIRO",MADRID,667,"21,6",,"17,1",06:30,"26,0",13:30,26,"1,9","7,5",12:00,"940,6",09,"938,2",17,62.0,98.0,06:50,38.0,13:10,3195,Madrid Retiro
2023-09-12,3195,"MADRID, RETIRO",MADRID,667,"22,2",,"17,5",04:30,"27,0",14:00,5,"1,7","8,1",23:40,"941,3",24,"938,5",15,59.0,87.0,04:50,35.0,14:00,3195,Madrid Retiro
2023-09-13,3195,"MADRID, RETIRO",MADRID,667,"21,9",,"16,5",06:10,"27,3",14:20,5,"2,2","8,6",07:00,"942,8",10,"940,2",16,52.0,79.0,06:10,29.0,17:20,3195,Madrid Retiro
2023-09-14,3195,"MADRID, RETIRO",MADRID,667,"22,6",,"18,4",05:40,"26,7",14:00,14,"1,7","7,5",23:59,"943,1",09,"938,1",Varias,62.0,74.0,07:40,51.0,16:00,3195,Madrid Retiro
2023-09-15,3195,"MADRID, RETIRO",MADRID,667,"19,9",,"15,5",06:40,"24,3",15:40,26,"1,4","10,8",20:10,"939,0",00,"934,0",17,72.0,96.0,Varias,50.0,15:20,3195,Madrid Retiro
2023-09-16,3195,"MADRID, RETIRO",MADRID,667,"19,1",,"16,0",05:40,"22,2",14:00,18,"1,7","6,4",15:40,"936,9",11,"934,3",05,75.0,97.0,04:10,58.0,17:20,3195,Madrid Retiro
2023-09-17,3195,"MADRID, RETIRO",MADRID,667,"17,0",,"14,9",23:20,"19,2",00:00,26,"1,7","8,6",12:10,"939,9",23,"935,0",06,88.0,97.0,10:30,72.0,00:00,3195,Madrid Retiro
2023-09-18,3195,"MADRID, RETIRO",MADRID,667,"17,2",,"14,5",02:10,"20,0",12:10,24,"1,4","5,8",15:40,"943,5",22,"939,4",03,78.0,94.0,Varias,64.0,12:10,3195,Madrid Retiro
2023-09-19,3195,"MADRID, RETIRO",MADRID,667,"18,4",,"13,6",Varias,"23,2",16:00,2,"1,1","5,6",22:30,"943,4",01,"938,6",17,65.0,97.0,Varias,38.0,15:40,3195,Madrid Retiro
2023-09-20,3195,"MADRID, RETIRO",MADRID,667,"18,7",,"13,5",Varias,"23,9",13:10,28,"2,5","10,6",13:20,"939,3",00,"935,9",17,58.0,89.0,06:50,37.0,14:30,3195,Madrid Retiro
2023-09-21,3195,"MADRID, RETIRO",MADRID,667,"16,5",,"14,4",06:00,"18,6",14:10,24,"3,6","11,1",09:40,"936,3",00,"932,4",15,76.0,92.0,12:00,51.0,00:10,3195,Madrid Retiro
2023-09-22,3195,"MADRID, RETIRO",MADRID,667,"16,1",,"11,7",06:00,"20,5",13:40,29,"2,2","8,9",14:40,"941,7",23,"935,0",01,47.0,68.0,03:50,34.0,13:50,3195,Madrid Retiro
2023-09-23,3195,"MADRID, RETIRO",MADRID,667,"16,4",,"10,7",06:00,"22,2",13:30,99,"0,8","4,7",Varias,"945,4",23,"941,3",00,52.0,80.0,06:50,34.0,13:20,3195,Madrid Retiro
2023-09-24,3195,"MADRID, RETIRO",MADRID,667,"19,0",,"12,7",06:10,"25,3",13:40,4,"1,7","5,8",23:30,"946,4",09,"943,5",17,48.0,78.0,05:30,24.0,15:40,3195,Madrid Retiro
2023-09-25,3195,"MADRID, RETIRO",MADRID,667,"20,6",,"13,5",05:20,"27,8",13:30,4,"1,4","5,0",07:30,"945,3",09,"942,6",17,43.0,73.0,Varias,23.0,13:20,3195,Madrid Retiro
2023-09-26,3195,"MADRID, RETIRO",MADRID,667,"21,3",,"15,6",06:20,"27,0",Varias,6,"1,4","5,8",06:10,"945,0",09,"942,1",17,46.0,69.0,Varias,30.0,15:40,3195,Madrid Retiro
2023-09-27,3195,"MADRID, RETIRO",MADRID,667,"21,6",,"16,1",05:40,"27,1",15:20,99,"1,7","5,6",Varias,"944,6",10,"941,7",16,51.0,74.0,23:59,33.0,16:30,3195,Madrid Retiro
2023-09-28,3195,"MADRID, RETIRO",MADRID,667,"21,8",,"15,4",06:20,"28,2",13:40,6,"1,4","6,7",23:59,"944,9",24,"942,4",03,56.0,83.0,06:00,29.0,16:20,3195,Madrid Retiro
2023-09-29,3195,"MADRID, RETIRO",MADRID,667,"22,8",,"15,7",06:20,"29,9",13:30,99,"1,1","6,7",Varias,"947,8",24,"944,7",00,47.0,76.0,04:10,26.0,13:10,3195,Madrid Retiro
2023-09-30,3195,"MADRID, RETIRO",MADRID,667,"23,8",,"18,4",06:40,"29,2",13:30,99,"1,1","4,2",Varias,"949,7",09,"946,5",17,48.0,74.0,23:50,33.0,14:30,3195,Madrid Retiro
2023-10-01,3195,"MADRID, RETIRO",MADRID,667,"24,0",,"18,1",06:40,"30,0",13:40,99,"1,9","5,6",Varias,"948,4",09,"944,9",18,40.0,73.0,00:00,21.0,15:00,3195,Madrid Retiro
2023-10-02,3195,"MADRID, RETIRO",MADRID,667,"23,2",,"17,4",06:00,"29,0",Varias,3,"1,4","5,6",04:50,"947,2",10,"944,7",16,39.0,56.0,00:00,24.0,15:30,3195,Madrid Retiro
2023-10-03,3195,"MADRID, RETIRO",MADRID,667,"23,0",,"17,1",06:50,"29,0",13:40,4,"1,4","7,5",Varias,"948,3",10,"945,7",02,43.0,61.0,02:00,28.0,14:30,3195,Madrid Retiro
2023-10-04,3195,"MADRID, RETIRO",MADRID,667,"22,0",,"17,3",06:50,"26,8",16:00,4,"1,4","7,8",01:00,"950,5",Varias,"947,0",17,55.0,73.0,23:30,42.0,16:10,3195,Madrid Retiro
2023-10-05,3195,"MADRID, RETIRO",MADRID,667,"23,3",,"17,4",Varias,"29,2",Varias,4,"1,1","6,7",22:00,"949,3",10,"946,3",17,45.0,80.0,03:00,24.0,15:50,3195,Madrid Retiro
2023-10-06,3195,"MADRID, RETIRO",MADRID,667,"24,0",,"18,0",06:10,"30,1",13:40,4,"1,7","6,7",07:40,"949,1",Varias,"946,2",17,37.0,61.0,01:20,20.0,12:10,3195,Madrid Retiro
2023-10-07,3195,"MADRID, RETIRO",MADRID,667,"23,6",,"18,2",06:20,"29,0",14:30,6,"1,4","6,1",04:10,"949,0",10,"946,5",17,36.0,50.0,01:20,22.0,14:40,3195,Madrid Retiro
2023-10-08,3195,"MADRID, RETIRO",MADRID,667,"23,0",,"17,0",07:10,"29,0",14:30,6,"1,4","5,0",05:40,"949,0",10,"946,4",16,37.0,58.0,03:10,22.0,15:40,3195,Madrid Retiro
2023-10-09,3195,"MADRID, RETIRO",MADRID,667,"22,1",,"16,7",07:00,"27,5",13:20,6,"1,1","4,7",04:30,"949,3",09,"945,8",17,40.0,57.0,23:20,25.0,15:00,3195,Madrid Retiro
2023-10-10,3195,"MADRID, RETIRO",MADRID,667,"21,2",,"16,0",06:30,"26,4",13:10,4,"1,1","6,7",22:50,"947,4",09,"944,2",Varias,39.0,67.0,01:10,29.0,Varias,3195,Madrid Retiro
2023-10-11,3195,"MADRID, RETIRO",MADRID,667,"20,8",,"15,2",07:10,"26,3",13:20,5,"1,1","5,0",04:20,"946,6",09,"943,5",16,43.0,64.0,03:30,30.0,14:40,3195,Madrid Retiro
2023-10-12,3195,"MADRID, RETIRO",MADRID,667,"20,2",,"13,7",06:40,"26,7",13:20,4,"1,1","5,3",02:10,"946,6",09,"943,3",17,40.0,66.0,01:20,24.0,14:10,3195,Madrid Retiro
2023-10-13,3195,"MADRID, RETIRO",MADRID,667,"20,6",,"15,9",06:50,"25,3",14:50,32,"1,7","7,5",19:00,"944,8",24,"942,6",16,42.0,65.0,23:59,30.0,15:50,3195,Madrid Retiro
2023-10-14,3195,"MADRID, RETIRO",MADRID,667,"18,0",,"14,9",07:20,"21,2",14:10,26,"0,8","4,7",13:50,"945,5",Varias,"943,2",Varias,74.0,95.0,05:20,57.0,15:50,3195,Madrid Retiro
2023-10-15,3195,"MADRID, RETIRO",MADRID,667,"17,3",,"13,5",05:30,"21,1",12:50,99,"1,1","4,2",Varias,"943,5",00,"938,4",24,73.0,96.0,23:59,57.0,Varias,3195,Madrid Retiro
2023-10-16,3195,"MADRID, RETIRO",MADRID,667,"17,4",,"14,9",07:00,"20,0",14:20,22,"1,7","7,5",12:00,"938,5",00,"934,6",24,76.0,97.0,00:20,59.0,15:20,3195,Madrid Retiro
2023-10-17,3195,"MADRID, RETIRO",MADRID,667,"19,4",,"15,7",03:30,"23,2",14:40,22,"2,8","15,0",17:00,"934,6",00,"929,2",17,65.0,94.0,01:40,46.0,14:30,3195,Madrid Retiro
2023-10-18,3195,"MADRID, RETIRO",MADRID,667,"18,1",,"15,6",23:59,"20,6",14:20,23,"4,4","13,3",15:40,"933,7",10,"929,5",24,81.0,96.0,01:10,60.0,Varias,3195,Madrid Retiro
2023-10-19,3195,"MADRID, RETIRO",MADRID,667,"13,8",,"10,9",23:59,"16,7",14:30,23,"2,5","16,4",13:50,"930,2",00,"914,4",18,99.0,99.0,Varias,83.0,00:00,3195,Madrid Retiro
2023-10-20,3195,"MADRID, RETIRO",MADRID,667,"13,2",,"10,5",05:30,"15,8",13:50,28,"3,3","15,8",15:20,"930,5",24,"918,0",00,75.0,99.0,Varias,43.0,14:50,3195,Madrid Retiro
2023-10-21,3195,"MADRID, RETIRO",MADRID,667,"12,0",,"7,8",06:30,"16,2",13:20,23,"1,7","6,7",14:00,"934,2",22,"930,5",00,67.0,84.0,07:10,49.0,Varias,3195,Madrid Retiro
2023-10-22,3195,"MADRID, RETIRO",MADRID,667,"12,8",,"10,2",Varias,"15,5",13:50,1,"2,8","10,0",21:40,"933,5",01,"922,5",22,73.0,99.0,Varias,53.0,11:30,3195,Madrid Retiro
2023-10-23,3195,"MADRID, RETIRO",MADRID,667,"12,5",,"10,2",07:30,"14,8",13:50,26,"1,7","8,9",00:40,"935,8",24,"924,2",00,90.0,99.0,Varias,74.0,13:20,3195,Madrid Retiro
2023-10-24,3195,"MADRID, RETIRO",MADRID,667,"11,2",,"9,1",06:30,"13,2",14:40,25,"3,3","11,4",13:00,"939,2",11,"935,6",00,84.0,98.0,Varias,70.0,13:30,3195,Madrid Retiro
2023-10-25,3195,"MADRID, RETIRO",MADRID,667,"14,5",,"11,8",00:30,"17,2",14:50,24,"3,9","10,0",16:50,"939,3",11,"936,0",04,88.0,99.0,Varias,77.0,13:30,3195,Madrid Retiro
2023-10-26,3195,"MADRID, RETIRO",MADRID,667,"14,9",,"11,6",23:59,"18,2",14:00,24,"3,6","15,8",13:30,"937,8",00,"929,1",14,93.0,98.0,03:30,67.0,23:20,3195,Madrid Retiro
2023-10-27,3195,"MADRID, RETIRO",MADRID,667,"12,2",,"9,3",06:50,"15,0",16:00,26,"3,1","11,7",10:40,"935,6",11,"933,3",04,86.0,97.0,03:00,72.0,10:40,3195,Madrid Retiro
2023-10-28,3195,"MADRID, RETIRO",MADRID,667,"14,2",,"11,7",04:30,"16,6",13:50,99,"3,6","11,1",Varias,"935,3",00,"931,8",17,80.0,97.0,Varias,65.0,13:50,3195,Madrid Retiro
2023-10-29,3195,"MADRID, RETIRO",MADRID,667,"14,4",,"12,5",06:50,"16,3",15:00,22,"3,1","9,7",12:20,"932,2",00,"928,4",24,79.0,97.0,00:00,69.0,12:50,3195,Madrid Retiro
2023-10-30,3195,"MADRID, RETIRO",MADRID,667,"12,3",,"8,7",23:20,"15,9",13:20,27,"3,1","9,4",14:10,"938,7",24,"926,9",05,78.0,99.0,Varias,49.0,14:20,3195,Madrid Retiro
2023-10-31,3195,"MADRID, RETIRO",MADRID,667,"10,0",,"7,5",06:50,"12,6",15:10,24,"0,6","4,7",03:20,"941,4",11,"938,5",00,89.0,99.0,07:00,71.0,14:10,3195,Madrid Retiro
2023-11-01,3195,"MADRID, RETIRO",MADRID,667,"11,3",,"8,3",00:20,"14,3",21:20,24,"3,1","16,7",23:10,"939,7",09,"933,7",24,95.0,99.0,Varias,89.0,22:30,3195,Madrid Retiro
2023-11-02,3195,"MADRID, RETIRO",MADRID,667,"11,5",,"7,1",23:40,"15,9",13:30,24,"6,4","18,6",07:00,"933,7",00,"923,6",13,67.0,99.0,Varias,53.0,17:40,3195,Madrid Retiro
2023-11-03,3195,"MADRID, RETIRO",MADRID,667,"10,1",,"7,1",00:00,"13,1",15:30,28,"4,4","11,9",12:40,"933,3",18,"930,7",13,83.0,94.0,08:20,58.0,15:30,3195,Madrid Retiro
2023-11-04,3195,"MADRID, RETIRO",MADRID,667,"11,8",,"9,7",23:50,"13,9",16:50,28,"5,6","15,0",16:50,"932,3",00,"922,0",16,92.0,99.0,Varias,76.0,Varias,3195,Madrid Retiro
2023-11-05,3195,"MADRID, RETIRO",MADRID,667,"11,0",,"8,5",05:50,"13,4",12:40,25,"2,8","11,7",00:10,"937,6",24,"928,4",00,77.0,93.0,07:30,62.0,13:20,3195,Madrid Retiro
2023-11-06,3195,"MADRID, RETIRO",MADRID,667,"9,0",,"5,2",07:10,"12,9",15:20,25,"1,7","7,8",10:20,"944,1",Varias,"937,5",01,72.0,98.0,04:20,41.0,15:00,3195,Madrid Retiro
2023-11-07,3195,"MADRID, RETIRO",MADRID,667,"6,8",,"3,4",07:00,"10,1",13:50,32,"1,4","6,7",01:20,"946,9",22,"943,9",01,83.0,96.0,22:30,68.0,01:50,3195,Madrid Retiro
2023-11-08,3195,"MADRID, RETIRO",MADRID,667,"8,2",,"4,9",02:50,"11,5",14:20,24,"1,7","6,4",23:10,"947,8",09,"942,3",24,84.0,99.0,Varias,71.0,14:10,3195,Madrid Retiro
2023-11-09,3195,"MADRID, RETIRO",MADRID,667,"12,6",,"9,6",Varias,"15,5",14:40,28,"2,2","8,3",09:30,"942,3",00,"940,0",04,74.0,98.0,Varias,47.0,13:40,3195,Madrid Retiro
2023-11-10,3195,"MADRID, RETIRO",MADRID,667,"11,2",,"7,9",06:30,"14,6",14:50,22,"2,8","9,4",23:59,"942,5",11,"940,0",04,72.0,98.0,23:30,62.0,11:50,3195,Madrid Retiro
2023-11-11,3195,"MADRID, RETIRO",MADRID,667,"14,6",,"11,5",00:00,"17,6",13:30,26,"3,6","11,7",03:00,"942,6",22,"939,1",05,89.0,98.0,Varias,81.0,13:10,3195,Madrid Retiro
2023-11-12,3195,"MADRID, RETIRO",MADRID,667,"15,2",,"11,9",07:30,"18,6",14:30,28,"1,7","8,3",11:50,"947,2",22,"941,8",02,84.0,99.0,Varias,67.0,13:00,3195,Madrid Retiro
2023-11-13,3195,"MADRID, RETIRO",MADRID,667,"14,8",,"11,6",23:50,"18,0",14:00,24,"1,7","6,4",10:20,"949,0",22,"946,3",04,85.0,99.0,00:30,71.0,15:00,3195,Madrid Retiro
2023-11-14,3195,"MADRID, RETIRO",MADRID,667,"13,0",,"10,3",03:30,"15,8",15:10,16,"0,8","3,6",13:00,"949,2",Varias,"947,0",16,93.0,99.0,Varias,82.0,15:30,3195,Madrid Retiro
2023-11-15,3195,"MADRID, RETIRO",MADRID,667,"13,1",,"10,5",23:00,"15,7",Varias,8,"1,4","4,7",02:10,"949,8",10,"947,0",16,90.0,99.0,Varias,78.0,14:20,3195,Madrid Retiro
2023-11-16,3195,"MADRID, RETIRO",MADRID,667,"12,2",,"10,8",00:00,"13,7",Varias,16,"0,8","2,8",17:10,"949,0",22,"946,5",04,97.0,99.0,Varias,90.0,15:10,3195,Madrid Retiro
2023-11-17,3195,"MADRID, RETIRO",MADRID,667,"13,5",,"10,9",07:00,"16,1",15:00,14,"0,8","3,9",14:30,"950,2",24,"947,5",Varias,91.0,99.0,Varias,77.0,13:30,3195,Madrid Retiro
2023-11-18,3195,"MADRID, RETIRO",MADRID,667,"12,7",,"8,3",06:40,"17,1",15:40,6,"1,1","4,7",22:10,"950,6",10,"948,0",24,82.0,99.0,01:30,60.0,15:50,3195,Madrid Retiro
2023-11-19,3195,"MADRID, RETIRO",MADRID,667,"12,9",,"8,3",06:20,"17,5",14:10,5,"1,1","3,6",02:00,"948,0",00,"943,8",16,79.0,99.0,07:00,56.0,14:50,3195,Madrid Retiro
2023-11-20,3195,"MADRID, RETIRO",MADRID,667,"12,4",,"7,6",07:40,"17,3",15:40,30,"0,8","6,9",18:50,"944,3",00,"941,1",17,84.0,96.0,07:30,62.0,18:40,3195,Madrid Retiro
2023-11-21,3195,"MADRID, RETIRO",MADRID,667,"10,4",,"7,5",07:20,"13,2",13:10,35,"2,5","11,1",22:20,"945,7",22,"942,3",01,59.0,89.0,03:40,46.0,13:30,3195,Madrid Retiro
2023-11-22,3195,"MADRID, RETIRO",MADRID,667,"10,3",,"7,1",06:00,"13,5",12:20,2,"3,9","13,9",15:30,"946,2",24,"943,7",16,52.0,77.0,05:50,43.0,14:50,3195,Madrid Retiro
2023-11-23,3195,"MADRID, RETIRO",MADRID,667,"8,4","0,0","3,0",07:20,"13,7",14:40,5,"1,7","8,9",13:10,"948,6",10,"944,2",24,52.0,84.0,06:30,20.0,13:10,3195,Madrid Retiro
2023-11-24,3195,"MADRID, RETIRO",MADRID,667,"9,0","0,0","3,1",06:40,"14,8",15:00,4,"0,8","3,9",05:30,"944,5",00,"939,2",15,59.0,86.0,08:40,40.0,13:10,3195,Madrid Retiro
2023-11-25,3195,"MADRID, RETIRO",MADRID,667,"9,4","0,0","3,3",07:10,"15,5",15:10,5,"1,1","5,0",22:50,"940,6",09,"937,7",15,69.0,94.0,Varias,45.0,15:00,3195,Madrid Retiro
2023-11-26,3195,"MADRID, RETIRO",MADRID,667,"9,0","0,0","4,9",07:20,"13,2",15:30,5,"1,1","6,4",03:10,"941,2",10,"938,6",01,67.0,86.0,Varias,53.0,14:20,3195,Madrid Retiro
2023-11-27,3195,"MADRID, RETIRO",MADRID,667,"8,0","0,0","5,2",Varias,"10,8",16:00,25,"1,7","5,0",20:00,"940,7",11,"937,5",16,90.0,99.0,Varias,83.0,13:30,3195,Madrid Retiro
2023-11-28,3195,"MADRID, RETIRO",MADRID,667,"9,6","0,0","7,1",01:20,"12,0",14:20,24,"1,4","8,6",23:10,"938,9",00,"935,0",24,92.0,99.0,Varias,84.0,14:50,3195,Madrid Retiro
2023-11-29,3195,"MADRID, RETIRO",MADRID,667,"12,4",,"11,0",08:00,"13,7",15:30,24,"2,8","8,6",15:40,"935,0",00,"930,3",Varias,95.0,99.0,07:40,84.0,16:00,3195,Madrid Retiro
2023-11-30,3195,"MADRID, RETIRO",MADRID,667,"13,4",,"12,1",06:40,"14,6",15:20,25,"3,1","14,7",15:40,"930,3",00,"922,3",24,96.0,99.0,Varias,81.0,12:10,3195,Madrid Retiro
2023-12-01,3195,"MADRID, RETIRO",MADRID,667,"9,2","0,0","5,8",Varias,"12,5",02:00,26,"3,1","10,8",09:50,"934,3",24,"920,2",03,70.0,99.0,Varias,50.0,12:20,3195,Madrid Retiro
2023-12-02,3195,"MADRID, RETIRO",MADRID,667,"7,0","0,0","4,1",07:30,"10,0",Varias,30,"1,9","7,2",02:20,"943,9",24,"934,3",00,66.0,83.0,07:20,53.0,13:50,3195,Madrid Retiro
2023-12-03,3195,"MADRID, RETIRO",MADRID,667,"4,6","0,0","1,8",05:50,"7,5",15:50,23,"1,4","4,2",17:30,"945,2",Varias,"940,1",24,80.0,92.0,Varias,73.0,18:00,3195,Madrid Retiro
2023-12-04,3195,"MADRID, RETIRO",MADRID,667,"7,5","0,0","4,9",04:00,"10,1",15:40,24,"1,4","8,1",15:00,"941,2",23,"938,7",16,91.0,97.0,Varias,78.0,15:50,3195,Madrid Retiro
2023-12-05,3195,"MADRID, RETIRO",MADRID,667,"6,5","0,0","4,9",07:40,"8,1",Varias,4,"1,9","7,8",23:59,"942,3",11,"937,5",24,65.0,81.0,00:10,58.0,13:10,3195,Madrid Retiro
2023-12-06,3195,"MADRID, RETIRO",MADRID,667,"6,0","0,0","2,9",07:30,"9,1",14:30,4,"0,8","6,9",00:20,"943,0",24,"937,1",04,77.0,96.0,Varias,62.0,14:10,3195,Madrid Retiro
2023-12-07,3195,"MADRID, RETIRO",MADRID,667,"6,1","14,2","3,6",06:30,"8,6",23:30,18,"1,1","7,2",20:30,"943,7",10,"939,4",21,94.0,99.0,Varias,87.0,04:00,3195,Madrid Retiro
2023-12-08,3195,"MADRID, RETIRO",MADRID,667,"8,8","0,0","5,9",07:10,"11,6",13:20,29,"3,6","13,3",13:20,"947,0",24,"939,4",05,68.0,99.0,Varias,49.0,13:40,3195,Madrid Retiro
2023-12-09,3195,"MADRID, RETIRO",MADRID,667,"9,2","0,0","5,8",01:50,"12,7",14:10,27,"1,4","7,5",11:30,"948,9",24,"945,8",04,93.0,99.0,22:30,76.0,00:00,3195,Madrid Retiro
2023-12-10,3195,"MADRID, RETIRO",MADRID,667,"11,2","0,1","10,4",07:50,"12,1",14:10,22,"1,1","5,0",13:50,"949,9",10,"947,5",15,96.0,99.0,Varias,93.0,Varias,3195,Madrid Retiro
2023-12-11,3195,"MADRID, RETIRO",MADRID,667,"10,9","0,0","9,0",23:00,"12,8",14:10,23,"1,1","4,7",01:20,"947,8",11,"944,5",24,85.0,98.0,00:00,77.0,13:40,3195,Madrid Retiro
2023-12-12,3195,"MADRID, RETIRO",MADRID,667,"9,9","3,4","7,7",03:20,"12,1",18:40,25,"1,1","8,1",17:20,"944,5",00,"937,5",23,96.0,99.0,Varias,92.0,14:10,3195,Madrid Retiro
2023-12-13,3195,"MADRID, RETIRO",MADRID,667,"9,0","0,0","6,6",23:59,"11,3",14:10,34,"3,6","12,8",13:10,"944,3",24,"937,7",00,60.0,99.0,Varias,50.0,15:40,3195,Madrid Retiro
2023-12-14,3195,"MADRID, RETIRO",MADRID,667,"6,8","0,0","2,6",07:40,"11,1",15:00,99,"1,4","9,2",Varias,"954,0",24,"944,1",01,69.0,95.0,08:10,49.0,14:30,3195,Madrid Retiro
2023-12-15,3195,"MADRID, RETIRO",MADRID,667,"9,0","0,0","4,8",03:50,"13,1",14:50,3,"1,9","6,7",05:00,"957,4",10,"954,0",00,67.0,86.0,22:40,52.0,Varias,3195,Madrid Retiro
2023-12-16,3195,"MADRID, RETIRO",MADRID,667,"6,6","0,0","2,0",06:40,"11,1",14:40,4,"0,8","4,7",00:40,"958,2",11,"955,4",Varias,69.0,90.0,04:10,44.0,15:20,3195,Madrid Retiro
2023-12-17,3195,"MADRID, RETIRO",MADRID,667,"6,6","0,0","1,9",06:20,"11,4",14:50,6,"0,8","5,0",23:20,"958,5",10,"956,1",15,68.0,89.0,04:40,44.0,15:30,3195,Madrid Retiro
2023-12-18,3195,"MADRID, RETIRO",MADRID,667,"6,2","0,0","1,3",07:20,"11,0",15:50,5,"0,6","3,6",05:50,"957,8",11,"954,6",17,73.0,89.0,Varias,50.0,15:10,3195,Madrid Retiro
2023-12-19,3195,"MADRID, RETIRO",MADRID,667,"6,0","0,2","1,1",07:50,"10,9",15:10,3,"1,4","3,3",00:10,"954,7",00,"950,0",Varias,75.0,96.0,05:50,49.0,13:30,3195,Madrid Retiro
